timestamp,value,error,is_anomaly,is_train
2/16/2014 12:57,48.06,0.068307057,0,1
2/16/2014 13:02,43.756,0.116903797,0,1
2/16/2014 13:07,49.542,0.037301451,0,1
2/16/2014 13:12,39.976,0.18786259,0,1
2/16/2014 13:17,52.512,0.116830319,0,1
2/16/2014 13:22,44.504,0.173888415,0,1
2/16/2014 13:27,42.606,0.078468338,0,1
2/16/2014 13:32,48.656,0.027870104,0,1
2/16/2014 13:37,46.05,0.096262336,0,1
2/16/2014 13:42,45.022,0.070490867,0,1
2/16/2014 13:47,48.754,0.040683791,0,1
2/16/2014 13:52,39.772,0.178695709,0,1
2/16/2014 13:57,54.918,0.1507826,0,1
2/16/2014 14:02,45.962,0.191071033,0,1
2/16/2014 14:07,44.616,0.074403822,0,1
2/16/2014 14:12,48.756,0.036375329,0,1
2/16/2014 14:17,46.666,0.089823827,0,1
2/16/2014 14:22,43.652,0.097370431,0,1
2/16/2014 14:27,46.9,0.010392457,0,1
2/16/2014 14:32,39.718,0.151621372,0,1
2/16/2014 14:37,52.182,0.116456069,0,1
2/16/2014 14:42,45.47,0.156496733,0,1
2/16/2014 14:47,41.972,0.101115815,0,1
2/16/2014 14:52,46.972,0.015701786,0,1
2/16/2014 14:57,46.292,0.067937136,0,1
2/16/2014 15:02,42.71,0.103913069,0,1
2/16/2014 15:07,50.394,0.048663102,0,1
2/16/2014 15:12,40.47,0.194241583,0,1
2/16/2014 15:17,51.134,0.091725521,0,1
2/16/2014 15:22,44.812,0.149300337,0,1
2/16/2014 15:27,41.58,0.09631253,0,1
2/16/2014 15:32,50.094,0.061730467,0,1
2/16/2014 15:37,46.056,0.117705122,0,1
2/16/2014 15:42,43.452,0.090812489,0,1
2/16/2014 15:47,48.474,0.020315602,0,1
2/16/2014 15:52,40.634,0.163374513,0,1
2/16/2014 15:57,53.334,0.117533155,0,1
2/16/2014 16:02,46.032,0.166482657,0,1
2/16/2014 16:07,43.334,0.091974065,0,1
2/16/2014 16:12,49.448,0.031583518,0,1
2/16/2014 16:17,46.69,0.099870414,0,1
2/16/2014 16:22,44.39,0.088218197,0,1
2/16/2014 16:27,45.292,0.042150542,0,1
2/16/2014 16:32,40.282,0.120249435,0,1
2/16/2014 16:37,50.75,0.089607015,0,1
2/16/2014 16:42,48.122,0.100905895,0,1
2/16/2014 16:47,41.362,0.148708165,0,1
2/16/2014 16:52,50.988,0.076487683,0,1
2/16/2014 16:57,46.314,0.127756774,0,1
2/16/2014 17:02,43.192,0.098028317,0,1
2/16/2014 17:07,50.798,0.04742524,0,1
2/16/2014 17:12,45.858,0.130790353,0,1
2/16/2014 17:17,44.954,0.068491578,0,1
2/16/2014 17:22,46.408,0.03622672,0,1
2/16/2014 17:27,40.234,0.137590215,0,1
2/16/2014 17:32,52.516,0.113017097,0,1
2/16/2014 17:37,44.342,0.176037401,0,1
2/16/2014 17:42,42.958,0.071503609,0,1
2/16/2014 17:47,47.934,0.01330927,0,1
2/16/2014 17:52,45.986,0.086279839,0,1
2/16/2014 17:57,47.354,0.039500609,0,1
2/16/2014 18:02,48.216,0.058635324,0,1
2/16/2014 18:07,42.74,0.132340044,0,1
2/16/2014 18:12,51.096,0.057238542,0,1
2/16/2014 18:17,45.634,0.138135865,0,1
2/16/2014 18:22,42.23,0.100245751,0,1
2/16/2014 18:27,50.47,0.056828737,0,1
2/16/2014 18:32,44.04,0.149317622,0,1
2/16/2014 18:37,44.02,0.05329299,0,1
2/16/2014 18:42,48.004,0.020335421,0,1
2/16/2014 18:47,40.774,0.154528558,0,1
2/16/2014 18:52,52,0.098299623,0,1
2/16/2014 18:57,48.356,0.116587862,0,1
2/16/2014 19:02,41.01,0.156754673,0,1
2/16/2014 19:07,53.38,0.112493038,0,1
2/16/2014 19:12,44.132,0.191670656,0,1
2/16/2014 19:17,42.972,0.068176702,0,1
2/16/2014 19:22,47.888,0.012507707,0,1
2/16/2014 19:27,39.918,0.163839936,0,1
2/16/2014 19:32,50.868,0.096576862,0,1
2/16/2014 19:37,46.574,0.122611359,0,1
2/16/2014 19:42,41.46,0.12425819,0,1
2/16/2014 19:47,51.808,0.085558049,0,1
2/16/2014 19:52,44.248,0.166657194,0,1
2/16/2014 19:57,45.282,0.040152252,0,1
2/16/2014 20:02,49.484,0.052850753,0,1
2/16/2014 20:07,48.826,0.089182764,0,1
2/16/2014 20:12,43.462,0.132162601,0,1
2/16/2014 20:17,48.38,0.01921311,0,1
2/16/2014 20:22,45.822,0.095068619,0,1
2/16/2014 20:27,46.22,0.051645905,0,1
2/16/2014 20:32,47.31,0.043570399,0,1
2/16/2014 20:37,40.37,0.149347574,0,1
2/16/2014 20:42,50.164,0.080756791,0,1
2/16/2014 20:47,45.54,0.125401959,0,1
2/16/2014 20:52,42.276,0.098244369,0,1
2/16/2014 20:57,51.388,0.067940108,0,1
2/16/2014 21:02,46.808,0.127375484,0,1
2/16/2014 21:07,44.566,0.087717175,0,1
2/16/2014 21:12,48.17,0.028301463,0,1
2/16/2014 21:17,39.954,0.167599097,0,1
2/16/2014 21:22,50.61,0.09272182,0,1
2/16/2014 21:27,45.156,0.137025073,0,1
2/16/2014 21:32,41.502,0.102472834,0,1
2/16/2014 21:37,48.754,0.045668438,0,1
2/16/2014 21:42,45.188,0.108835876,0,1
2/16/2014 21:47,43.92,0.071779355,0,1
2/16/2014 21:52,47.254,0.009850189,0,1
2/16/2014 21:57,42.652,0.119069092,0,1
2/16/2014 22:02,50.302,0.048348837,0,1
2/16/2014 22:07,48.872,0.098485246,0,1
2/16/2014 22:12,40.27,0.174033493,0,1
2/16/2014 22:17,51.76,0.102765419,0,1
2/16/2014 22:22,44.414,0.163798392,0,1
2/16/2014 22:27,44.092,0.057968393,0,1
2/16/2014 22:32,49.218,0.036723167,0,1
2/16/2014 22:37,39.694,0.186651871,0,1
2/16/2014 22:42,51.104,0.102965534,0,1
2/16/2014 22:47,45.98,0.133796304,0,1
2/16/2014 22:52,42.332,0.104113638,0,1
2/16/2014 22:57,52.91,0.086659752,0,1
2/16/2014 23:02,43.968,0.186755314,0,1
2/16/2014 23:07,45.14,0.037786722,0,1
2/16/2014 23:12,48.516,0.038880929,0,1
2/16/2014 23:17,45.826,0.097052723,0,1
2/16/2014 23:22,45.158,0.065384269,0,1
2/16/2014 23:27,48.012,0.03258729,0,1
2/16/2014 23:32,39.86,0.16644606,0,1
2/16/2014 23:37,51.67,0.107751071,0,1
2/16/2014 23:42,46.444,0.136284143,0,1
2/16/2014 23:47,43.678,0.093710572,0,1
2/16/2014 23:52,49.622,0.037497014,0,1
2/16/2014 23:57,47.652,0.090083539,0,1
2/17/2014 0:02,44.062,0.106850415,0,1
2/17/2014 0:07,50.54,0.053404793,0,1
2/17/2014 0:12,41.31,0.185583919,0,1
2/17/2014 0:17,51.448,0.083178423,0,1
2/17/2014 0:22,46.066,0.137834415,0,1
2/17/2014 0:27,41.564,0.115306698,0,1
2/17/2014 0:32,51.386,0.078577407,0,1
2/17/2014 0:37,44.668,0.154927462,0,1
2/17/2014 0:42,43.662,0.067314461,0,1
2/17/2014 0:47,49.272,0.032824427,0,1
2/17/2014 0:52,45.024,0.11870271,0,1
2/17/2014 0:57,45.822,0.04482089,0,1
2/17/2014 1:02,47.05,0.040958807,0,1
2/17/2014 1:07,41.708,0.128188968,0,1
2/17/2014 1:12,51.996,0.084259748,0,1
2/17/2014 1:17,45.962,0.147372484,0,1
2/17/2014 1:22,42.464,0.102141924,0,1
2/17/2014 1:27,48.352,0.026086614,0,1
2/17/2014 1:32,46.194,0.089857176,0,1
2/17/2014 1:37,45.282,0.069297761,0,1
2/17/2014 1:42,46.174,0.044151843,0,1
2/17/2014 1:47,39.95,0.137749672,0,1
2/17/2014 1:52,52.384,0.115575552,0,1
2/17/2014 1:57,46.778,0.142659843,0,1
2/17/2014 2:02,43.78,0.097397834,0,1
2/17/2014 2:07,49.812,0.041030318,0,1
2/17/2014 2:12,46.22,0.111372277,0,1
2/17/2014 2:17,46.432,0.05487527,0,1
2/17/2014 2:22,47.23,0.047774225,0,1
2/17/2014 2:27,40.54,0.145955235,0,1
2/17/2014 2:32,52.582,0.109281585,0,1
2/17/2014 2:37,45.258,0.165213332,0,1
2/17/2014 2:42,42.65,0.089197569,0,1
2/17/2014 2:47,49.93,0.043595672,0,1
2/17/2014 2:52,39.648,0.197908074,0,1
2/17/2014 2:57,53.804,0.138336778,0,1
2/17/2014 3:02,46.62,0.165931746,0,1
2/17/2014 3:07,43.486,0.098821327,0,1
2/17/2014 3:12,52.888,0.077430695,0,1
2/17/2014 3:17,43.85,0.187948257,0,1
2/17/2014 3:22,43.51,0.057017788,0,1
2/17/2014 3:27,48.372,0.019622967,0,1
2/17/2014 3:32,40.352,0.165486813,0,1
2/17/2014 3:37,51.138,0.09354464,0,1
2/17/2014 3:42,45.07,0.146034136,0,1
2/17/2014 3:47,42.668,0.086149022,0,1
2/17/2014 3:52,50.868,0.055385813,0,1
2/17/2014 3:57,48.586,0.100827828,0,1
2/17/2014 4:02,44.062,0.120833963,0,1
2/17/2014 4:07,49.372,0.038383603,0,1
2/17/2014 4:12,40.132,0.183302715,0,1
2/17/2014 4:17,52.982,0.120530657,0,1
2/17/2014 4:22,47.006,0.1486651,0,1
2/17/2014 4:27,43.544,0.103854343,0,1
2/17/2014 4:32,49.39,0.033081487,0,1
2/17/2014 4:37,48.708,0.086662546,0,1
2/17/2014 4:42,43.756,0.126605332,0,1
2/17/2014 4:47,47.84,0.01540561,0,1
2/17/2014 4:52,40.846,0.151143119,0,1
2/17/2014 4:57,53.17,0.112251721,0,0
2/17/2014 5:02,46.894,0.152994737,0,0
2/17/2014 5:07,43.82,0.098628253,0,0
2/17/2014 5:12,49.872,0.042507932,0,0
2/17/2014 5:17,45.07,0.12730664,0,0
2/17/2014 5:22,44.468,0.063125581,0,0
2/17/2014 5:27,47.136,0.019677594,0,0
2/17/2014 5:32,40.962,0.139121652,0,0
2/17/2014 5:37,52.99,0.108259477,0,0
2/17/2014 5:42,44.788,0.177382767,0,0
2/17/2014 5:47,42.442,0.084782436,0,0
2/17/2014 5:52,50.07,0.048643261,0,0
2/17/2014 5:57,47.664,0.096563101,0,0
2/17/2014 6:02,44.414,0.102359578,0,0
2/17/2014 6:07,49.214,0.039522007,0,0
2/17/2014 6:12,39.958,0.183253586,0,0
2/17/2014 6:17,51.482,0.103825293,0,0
2/17/2014 6:22,46.432,0.133727819,0,0
2/17/2014 6:27,43.662,0.093774647,0,0
2/17/2014 6:32,47.768,0.010721728,0,0
2/17/2014 6:37,46.174,0.081619859,0,0
2/17/2014 6:42,45.188,0.07041274,0,0
2/17/2014 6:47,47.414,0.026910648,0,0
2/17/2014 6:52,40.842,0.144859761,0,0
2/17/2014 6:57,54,0.122994266,0,0
2/17/2014 7:02,44.836,0.191892534,0,0
2/17/2014 7:07,44.038,0.064959481,0,0
2/17/2014 7:12,48.356,0.021120936,0,0
2/17/2014 7:17,39.882,0.171486348,0,0
2/17/2014 7:22,50.492,0.092130169,0,0
2/17/2014 7:27,45.258,0.134147689,0,0
2/17/2014 7:32,42.23,0.094754435,0,0
2/17/2014 7:37,50.896,0.062226482,0,0
2/17/2014 7:42,44.712,0.147154063,0,0
2/17/2014 7:47,43.24,0.073480457,0,0
2/17/2014 7:52,48.452,0.015751541,0,0
2/17/2014 7:57,44.09,0.118518248,0,0
2/17/2014 8:02,50.564,0.048223853,0,0
2/17/2014 8:07,48.428,0.094462082,0,0
2/17/2014 8:12,40.094,0.169878334,0,0
2/17/2014 8:17,52.59,0.115880854,0,0
2/17/2014 8:22,44.53,0.174935386,0,0
2/17/2014 8:27,43.592,0.066312194,0,0
2/17/2014 8:32,48.856,0.019093469,0,0
2/17/2014 8:37,41.002,0.164700955,0,0
2/17/2014 8:42,50.938,0.080882408,0,0
2/17/2014 8:47,46.69,0.122558281,0,0
2/17/2014 8:52,41.198,0.129698262,0,0
2/17/2014 8:57,52.91,0.103353679,0,0
2/17/2014 9:02,46.784,0.150764003,0,0
2/17/2014 9:07,45.164,0.079909801,0,0
2/17/2014 9:12,48.428,0.028521404,0,0
2/17/2014 9:17,46.384,0.089013502,0,0
2/17/2014 9:22,44.154,0.087097526,0,0
2/17/2014 9:27,46.478,0.023701221,0,0
2/17/2014 9:32,40.3,0.138044715,0,0
2/17/2014 9:37,51.69,0.101196028,0,0
2/17/2014 9:42,44.918,0.156496733,0,0
2/17/2014 9:47,42.782,0.082592867,0,0
2/17/2014 9:52,48.756,0.026388071,0,0
2/17/2014 9:57,48.252,0.069582403,0,0
2/17/2014 10:02,43.584,0.122102752,0,0
2/17/2014 10:07,49.812,0.028587639,0,0
2/17/2014 10:12,40.208,0.189209998,0,0
2/17/2014 10:17,51.688,0.10245204,0,0
2/17/2014 10:22,44.876,0.157099947,0,0
2/17/2014 10:27,42.7,0.083113588,0,0
2/17/2014 10:32,49.174,0.032893561,0,0
2/17/2014 10:37,46.924,0.09302865,0,0
2/17/2014 10:42,45.376,0.079226077,0,0
2/17/2014 10:47,46.854,0.036942497,0,0
2/17/2014 10:52,40.752,0.137629449,0,0
2/17/2014 10:57,54.6,0.132016808,0,0
2/17/2014 11:02,43.874,0.213260561,0,0
2/17/2014 11:07,44.93,0.039066896,0,0
2/17/2014 11:12,48.708,0.027873859,0,0
2/17/2014 11:17,45.268,0.107294887,0,0
2/17/2014 11:22,42.948,0.085646294,0,0
2/17/2014 11:27,47.736,0.010826327,0,0
2/17/2014 11:32,46.55,0.076183304,0,0
2/17/2014 11:37,45.492,0.071990952,0,0
2/17/2014 11:42,47.84,0.025846288,0,0
2/17/2014 11:47,39.882,0.163483232,0,0
2/17/2014 11:52,51.104,0.100287281,0,0
2/17/2014 11:57,45.64,0.138061062,0,0
2/17/2014 12:02,42.834,0.092380136,0,0
2/17/2014 12:07,50.764,0.051788568,0,0
2/17/2014 12:12,46.518,0.121585578,0,0
2/17/2014 12:17,44.644,0.082124591,0,0
2/17/2014 12:22,48.326,0.019359261,0,0
2/17/2014 12:27,40.316,0.165210456,0,0
2/17/2014 12:32,51.466,0.098340757,0,0
2/17/2014 12:37,45.558,0.144625947,0,0
2/17/2014 12:42,42.76,0.092199601,0,0
2/17/2014 12:47,49.648,0.038448997,0,0
2/17/2014 12:52,45.916,0.11274077,0,0
2/17/2014 12:57,46.854,0.044745907,0,0
2/17/2014 13:02,46.572,0.06233789,0,0
2/17/2014 13:07,42.652,0.108545102,0,0
2/17/2014 13:12,52.536,0.077427246,0,0
2/17/2014 13:17,44.252,0.177153632,0,0
2/17/2014 13:22,42.184,0.07975515,0,0
2/17/2014 13:27,48.098,0.027454577,0,0
2/17/2014 13:32,45.38,0.096140429,0,0
2/17/2014 13:37,44.578,0.06572023,0,0
2/17/2014 13:42,46.826,0.024684712,0,0
2/17/2014 13:47,39.672,0.150488734,0,0
2/17/2014 13:52,51.69,0.11149244,0,0
2/17/2014 13:57,46.83,0.130960315,0,0
2/17/2014 14:02,43.098,0.106273353,0,0
2/17/2014 14:07,49.882,0.037027761,0,0
2/17/2014 14:12,39.836,0.194042116,0,0
2/17/2014 14:17,51.198,0.102787696,0,0
2/17/2014 14:22,46.08,0.133192807,0,0
2/17/2014 14:27,41.808,0.111604229,0,0
2/17/2014 14:32,49.436,0.050679326,0,0
2/17/2014 14:37,46.644,0.099492967,0,0
2/17/2014 14:42,42.7,0.108470552,0,0
2/17/2014 14:47,49.16,0.033850469,0,0
2/17/2014 14:52,39.766,0.183987319,0,0
2/17/2014 14:57,53.498,0.133530289,0,0
2/17/2014 15:02,45.778,0.171328917,0,0
2/17/2014 15:07,43.816,0.081044465,0,0
2/17/2014 15:12,52.282,0.062694013,0,0
2/17/2014 15:17,44.056,0.175491273,0,0
2/17/2014 15:22,43.086,0.064829424,0,0
2/17/2014 15:27,47.674,0.008853048,0,0
2/17/2014 15:32,40.408,0.153541639,0,0
2/17/2014 15:37,51.69,0.100588024,0,0
2/17/2014 15:42,44.976,0.154725552,0,0
2/17/2014 15:47,42.306,0.088593103,0,0
2/17/2014 15:52,51.944,0.075508349,0,0
2/17/2014 15:57,46.978,0.132647946,0,0
2/17/2014 16:02,43.544,0.102536067,0,0
2/17/2014 16:07,51.854,0.05589889,0,0
2/17/2014 16:12,47.21,0.128236011,0,0
2/17/2014 16:17,45.61,0.079309553,0,0
2/17/2014 16:22,46.502,0.043794572,0,0
2/17/2014 16:27,41.362,0.123316109,0,0
2/17/2014 16:32,50.88,0.076284021,0,0
2/17/2014 16:37,45.638,0.133689523,0,0
2/17/2014 16:42,43.732,0.07974121,0,0
2/17/2014 16:47,47.774,0.003563151,0,0
2/17/2014 16:52,40.376,0.155213594,0,0
2/17/2014 16:57,54.084,0.132034034,0,0
2/17/2014 17:02,46.108,0.175710052,0,0
2/17/2014 17:07,43.028,0.096023373,0,0
2/17/2014 17:12,52.934,0.07763847,0,0
2/17/2014 17:17,43.882,0.187143594,0,0
2/17/2014 17:22,44.162,0.047999874,0,0
2/17/2014 17:27,50.492,0.041267604,0,0
2/17/2014 17:32,39.86,0.20265609,0,0
2/17/2014 17:37,54.536,0.145452827,0,0
2/17/2014 17:42,46.056,0.183233127,0,0
2/17/2014 17:47,43.122,0.094129428,0,0
2/17/2014 17:52,49.108,0.02694492,0,0
2/17/2014 17:57,48.568,0.069641516,0,0
2/17/2014 18:02,43.35,0.128716171,0,0
2/17/2014 18:07,51.864,0.059043303,0,0
2/17/2014 18:12,40.122,0.219678968,0,0
2/17/2014 18:17,51.69,0.105127089,0,0
2/17/2014 18:22,46.174,0.139013335,0,0
2/17/2014 18:27,42.84,0.099381492,0,0
2/17/2014 18:32,50.426,0.048263714,0,0
2/17/2014 18:37,45.704,0.126089066,0,0
2/17/2014 18:42,44.108,0.075925916,0,0
2/17/2014 18:47,47.676,0.00601092,0,0
2/17/2014 18:52,40.178,0.155980319,0,0
2/17/2014 18:57,56.408,0.165183336,0,0
2/17/2014 19:02,45.118,0.222843677,0,0
2/17/2014 19:07,45.174,0.053188697,0,0
2/17/2014 19:12,49.272,0.036104321,0,0
2/17/2014 19:17,45.586,0.110258266,0,0
2/17/2014 19:22,45.692,0.053689659,0,0
2/17/2014 19:27,47.35,0.033853456,0,0
2/17/2014 19:32,40.188,0.150906906,0,0
2/17/2014 19:37,53.634,0.129484221,0,0
2/17/2014 19:42,45.212,0.180102974,0,0
2/17/2014 19:47,43.31,0.078549638,0,0
2/17/2014 19:52,49.084,0.024345919,0,0
2/17/2014 19:57,47.382,0.084024966,0,0
2/17/2014 20:02,44.108,0.100673333,0,0
2/17/2014 20:07,49.202,0.022942767,0,0
2/17/2014 20:12,39.812,0.183538914,0,0
2/17/2014 20:17,51.446,0.106911577,0,0
2/17/2014 20:22,45.68,0.141447619,0,0
2/17/2014 20:27,44.13,0.075082779,0,0
2/17/2014 20:32,48.664,0.014092535,0,0
2/17/2014 20:37,40.34,0.16883558,0,0
2/17/2014 20:42,51.314,0.097130507,0,0
2/17/2014 20:47,46.01,0.135391831,0,0
2/17/2014 20:52,42.276,0.104090199,0,0
2/17/2014 20:57,51.83,0.074849516,0,0
2/17/2014 21:02,46.902,0.131538898,0,0
2/17/2014 21:07,46.432,0.063816532,0,0
2/17/2014 21:12,47.54,0.042440176,0,0
2/17/2014 21:17,40.582,0.148619682,0,0
2/17/2014 21:22,52.676,0.111316346,0,0
2/17/2014 21:27,45.494,0.162095681,0,0
2/17/2014 21:32,43.616,0.078784049,0,0
2/17/2014 21:37,50.328,0.035803258,0,0
2/17/2014 21:42,46.502,0.113919646,0,0
2/17/2014 21:47,43.732,0.092302933,0,0
2/17/2014 21:52,48.638,0.012409508,0,0
2/17/2014 21:57,48.31,0.065283,0,0
2/17/2014 22:02,45.422,0.097504139,0,0
2/17/2014 22:07,49.366,0.036678106,0,0
2/17/2014 22:12,40.37,0.178665042,0,0
2/17/2014 22:17,52.474,0.111876406,0,0
2/17/2014 22:22,44.668,0.169739082,0,0
2/17/2014 22:27,43.098,0.073109567,0,0
2/17/2014 22:32,48.896,0.025120094,0,0
2/17/2014 22:37,40.492,0.170006424,0,0
2/17/2014 22:42,51.408,0.096423395,0,0
2/17/2014 22:47,45.376,0.144599572,0,0
2/17/2014 22:52,45.082,0.058074564,0,0
2/17/2014 22:57,50.69,0.048202351,0,0
2/17/2014 23:02,46.666,0.117385402,0,0
2/17/2014 23:07,48.216,0.037197992,0,0
2/17/2014 23:12,45.986,0.089021057,0,0
2/17/2014 23:17,41.296,0.116018437,0,0
2/17/2014 23:22,53.78,0.114921264,0,0
2/17/2014 23:27,45.798,0.174554542,0,0
2/17/2014 23:32,42.536,0.097136796,0,0
2/17/2014 23:37,49.038,0.035496131,0,0
2/17/2014 23:42,45.868,0.102670521,0,0
2/17/2014 23:47,43.92,0.080269217,0,0
2/17/2014 23:52,46.578,0.017987147,0,0
2/17/2014 23:57,42.14,0.113473594,0,0
2/18/2014 0:02,54.084,0.106761411,0,0
2/18/2014 0:07,46.596,0.168256849,0,0
2/18/2014 0:12,43.226,0.099638462,0,0
2/18/2014 0:17,48.798,0.022640318,0,0
2/18/2014 0:22,46.588,0.089249894,0,0
2/18/2014 0:27,44.22,0.08662875,0,0
2/18/2014 0:32,47.762,0.005490467,0,0
2/18/2014 0:37,40.446,0.152727067,0,0
2/18/2014 0:42,52.348,0.110133864,0,0
2/18/2014 0:47,46.384,0.144729257,0,0
2/18/2014 0:52,43.896,0.087520063,0,0
2/18/2014 0:57,50.952,0.042727068,0,0
2/18/2014 1:02,45.492,0.135496765,0,0
2/18/2014 1:07,46.902,0.035609379,0,0
2/18/2014 1:12,49.23,0.050555229,0,0
2/18/2014 1:17,40.61,0.172875524,0,0
2/18/2014 1:22,52.582,0.110333808,0,0
2/18/2014 1:27,45.328,0.162178263,0,0
2/18/2014 1:32,42.388,0.091490507,0,0
2/18/2014 1:37,48.938,0.036949217,0,0
2/18/2014 1:42,39.554,0.182090193,0,0
2/18/2014 1:47,51.83,0.116550043,0,0
2/18/2014 1:52,45.516,0.14843972,0,0
2/18/2014 1:57,44.906,0.061779991,0,0
2/18/2014 2:02,49.672,0.033040255,0,0
2/18/2014 2:07,47.676,0.08848846,0,0
2/18/2014 2:12,45.686,0.084220618,0,0
2/18/2014 2:17,46.62,0.042339534,0,0
2/18/2014 2:22,41.056,0.127954245,0,0
2/18/2014 2:27,54.53,0.128808618,0,0
2/18/2014 2:32,49.976,0.137771621,0,0
2/18/2014 2:37,43.85,0.14243044,0,0
2/18/2014 2:42,49.008,0.015684366,0,0
2/18/2014 2:47,45.792,0.102952138,0,0
2/18/2014 2:52,44.83,0.067161202,0,0
2/18/2014 2:57,49.884,0.030924976,0,0
2/18/2014 3:02,40.274,0.187354565,0,0
2/18/2014 3:07,54.986,0.145827532,0,0
2/18/2014 3:12,45.2,0.200126052,0,0
2/18/2014 3:17,42.196,0.092413984,0,0
2/18/2014 3:22,50.37,0.057844557,0,0
2/18/2014 3:27,46.738,0.11123307,0,0
2/18/2014 3:32,45.988,0.066501245,0,0
2/18/2014 3:37,47.332,0.037898555,0,0
2/18/2014 3:42,40.216,0.149643108,0,0
2/18/2014 3:47,51.384,0.100752652,0,0
2/18/2014 3:52,44.32,0.15731892,0,0
2/18/2014 3:57,44.234,0.052669004,0,0
2/18/2014 4:02,49.484,0.018513873,0,0
2/18/2014 4:07,47.09,0.093360022,0,0
2/18/2014 4:12,44.46,0.091382235,0,0
2/18/2014 4:17,46.854,0.021119609,0,0
2/18/2014 4:22,41.43,0.126760498,0,0
2/18/2014 4:27,51.902,0.089300156,0,0
2/18/2014 4:32,46.55,0.136255801,0,0
2/18/2014 4:37,41.436,0.122055851,0,0
2/18/2014 4:42,50.47,0.070884593,0,0
2/18/2014 4:47,45.696,0.125773966,0,0
2/18/2014 4:52,44.89,0.06467557,0,0
2/18/2014 4:57,48.89,0.017009556,0,0
2/18/2014 5:02,40.548,0.168665767,0,0
2/18/2014 5:07,53.452,0.122309648,0,0
2/18/2014 5:12,46.432,0.161037385,0,0
2/18/2014 5:17,41.878,0.114682302,0,0
2/18/2014 5:22,50.56,0.065323129,0,0
2/18/2014 5:27,46.774,0.113327652,0,0
2/18/2014 5:32,45.058,0.07873933,0,0
2/18/2014 5:37,47.394,0.022906974,0,0
2/18/2014 5:42,41.992,0.127381861,0,0
2/18/2014 5:47,51.724,0.078814484,0,0
2/18/2014 5:52,44.624,0.158201247,0,0
2/18/2014 5:57,44.93,0.047978818,0,0
2/18/2014 6:02,49.53,0.024776965,0,0
2/18/2014 6:07,48.192,0.079577446,0,0
2/18/2014 6:12,45.47,0.094577909,0,0
2/18/2014 6:17,47.888,0.022647768,0,0
2/18/2014 6:22,40.708,0.151275501,0,0
2/18/2014 6:27,52.44,0.107295617,0,0
2/18/2014 6:32,45.558,0.156797364,0,0
2/18/2014 6:37,41.902,0.100919731,0,0
2/18/2014 6:42,49.014,0.045466818,0,0
2/18/2014 6:47,46.966,0.087359473,0,0
2/18/2014 6:52,44.426,0.089380458,0,0
2/18/2014 6:57,49.414,0.017027766,0,0
2/18/2014 7:02,40.132,0.181598246,0,0
2/18/2014 7:07,53.38,0.127890006,0,0
2/18/2014 7:12,45.306,0.17418851,0,0
2/18/2014 7:17,41.902,0.097240485,0,0
2/18/2014 7:22,48.428,0.037830703,0,0
2/18/2014 7:27,45.892,0.092524305,0,0
2/18/2014 7:32,45.704,0.05694212,0,0
2/18/2014 7:37,46.522,0.043518499,0,0
2/18/2014 7:42,41.302,0.122953504,0,0
2/18/2014 7:47,52.598,0.100647539,0,0
2/18/2014 7:52,45.376,0.161288902,0,0
2/18/2014 7:57,44.366,0.066223279,0,0
2/18/2014 8:02,49.882,0.021510527,0,0
2/18/2014 8:07,47.338,0.095552593,0,0
2/18/2014 8:12,43.4,0.108197838,0,0
2/18/2014 8:17,47.558,0.020858422,0,0
2/18/2014 8:22,40.634,0.146799713,0,0
2/18/2014 8:27,51.996,0.103222311,0,0
2/18/2014 8:32,45.24,0.153734818,0,0
2/18/2014 8:37,41.902,0.095643543,0,0
2/18/2014 8:42,50,0.05866804,0,0
2/18/2014 8:47,45.258,0.123584926,0,0
2/18/2014 8:52,44.296,0.06497702,0,0
2/18/2014 8:57,50.43,0.029394925,0,0
2/18/2014 9:02,39.788,0.200725928,0,0
2/18/2014 9:07,53.146,0.13055788,0,0
2/18/2014 9:12,45.916,0.162303463,0,0
2/18/2014 9:17,41.314,0.113441154,0,0
2/18/2014 9:22,52.23,0.096024305,0,0
2/18/2014 9:27,44.94,0.161119923,0,0
2/18/2014 9:32,43.334,0.072711393,0,0
2/18/2014 9:37,49.09,0.025508374,0,0
2/18/2014 9:42,45.39,0.108295977,0,0
2/18/2014 9:47,43.756,0.07393235,0,0
2/18/2014 9:52,48.708,0.014357105,0,0
2/18/2014 9:57,42.394,0.141130179,0,0
2/18/2014 10:02,53.146,0.091783702,0,0
2/18/2014 10:07,46.854,0.149989292,0,0
2/18/2014 10:12,44.154,0.090638146,0,0
2/18/2014 10:17,48.468,0.005387455,0,0
2/18/2014 10:22,40.978,0.15573436,0,0
2/18/2014 10:27,53.474,0.117254853,0,0
2/18/2014 10:32,45.452,0.172887504,0,0
2/18/2014 10:37,43.098,0.083194956,0,0
2/18/2014 10:42,49.578,0.035537645,0,0
2/18/2014 10:47,40.516,0.178232804,0,0
2/18/2014 10:52,52.838,0.116069466,0,0
2/18/2014 10:57,47.718,0.13410981,0,0
2/18/2014 11:02,42.39,0.126162171,0,0
2/18/2014 11:07,51.554,0.071605273,0,0
2/18/2014 11:12,47.724,0.114769042,0,0
2/18/2014 11:17,43.802,0.107970104,0,0
2/18/2014 11:22,49.43,0.023249298,0,0
2/18/2014 11:27,40.938,0.170422137,0,0
